144|152|117|4|12|7|4103|4|1|4||||150||3|8|AURO 8|west of ANET base, on the hill slope|20-03-1996|1066, 2214, 4262|'12°36'' 27"N'|'92°38''50'''' E'|sea level|tree|large buttressed tree, bark grey, peeling off in small flakes||occasional|loamy|up to 85 cm long, leaflets up to 11 pairs, from opposite to sub-opposite, the lowest pair very small, gradually increasing in size up to 35 cm long, lower leaflets ovate-cordate, upper ones oblong, base oblique, upper side rather glossy, surface channeled, margin distantly serrate, rachis ribbed, petiole stem clasping|fruiting||a drupe, in terminal panicles purple when ripe, almost 4 cm long, girth 7.50 cm|cylindrical|Andaman moist deciduous
145|301|117|2|2|7|5303|4|1|4|-1|-1|-1|151||3|5|AURO 5|on the hill slope N-W of ANET baserestant of the Andaman moist deciduous forest|20-03-1996|1052, 2064, 4404|'12°36'' N'|'92°39'' E'|10 m|tree|bark dark, cut reddish|||in clayey soil|glossy above, pale with a coppery hue beneath|fruiting||a capsule, 3-locular, rarely 4-locular||Andaman moist deciduous
146|105|117|4|12|7|2988|4|1|4|-1|-1||152||3|10|AURO 10|on the hill slope N-W of ANET baserestant of Andaman moist deciduous|20-03-1996|1012, 1013, 4274|'12°36'' N'|'92°39'' E'|10 m|tree|||occasional|in clayey soil|alternate, peltate, circular, coriaceous, glaucous beneath, young leaves rusty pubescentin saplings petiole up to 41 cm long, lamina up to 55 x 52 cmin normal leaves petiole from 5 to 7 mm|||||Andaman moist deciduous
147|21|117|2|2|7|138|2|1|4|-1|-1||153||3|0|FRLHT 1|to the North of the ANET base, along the sea shore, in an Heritiera littoralis-Pongamia pinnata community; growing on a dead tree overhanging the sea|20-03-1996|1101, 1878, 4502|'12°36'' N'|'92°39'' E'|sea level|epiphyte|||common|||||||littoral
148|110|117|2|2|7|139|2|1|4||||154||3|4|AURO 4|North of ANET base, along the sea shore, in an Heritiera littoralis-Pongamia pinnata community, growing just at the high tide water line|20-03-1996|1040, 1919, 4163|'12°36'' N'|'92°39'' E'|sea level|tree|sap watery; bark reddish brown, peeling off in large flakes||rare|sandy|alternate, imparipinnate, margin of leaflets wavy|||||littoral
149|27|117|2|2|7|140|2|1|4|-1|-1|-1|155||3|1||North of ANET base, along the seashore, in Heritiera littoralis-Pongamia pinnata communityyoung tree, growing at a distance of � 25 m from the sea|20-03-1996|1060, 1998, 4515|'12°36'' N'|'92°39'' E'|sea level|tree|bark thick, brown, or white with brown streaks|||loamy sand|thick chartaceous, odd pinnate, up to 1.66 m long, leaflets up to 16 pairs, 33 x 14 cm, surface of lamina wavy, rachis angled pithy|||||littoral
150|71|117|4|12|7|141|4|1|4||||156||3|5|AURO 5|a lone tree on the right hand side of the main road from ANET base towards the searestant of the Andaman moist deciduous forest|20-03-1996|988, 2073, 4108|'12°36'' N'|'92°39'' E'|5 m|tree|clear bole for about 8 m, no buttresses; bark dark, cracked in rectangular patches; cut blood red|on the border of a fallow lying rice field|occasional|clayey|leaflets thin chartaceous, pale green|fruiting||a samara||Andaman moist deciduous
151|32|117|2|2|7|3726|2|1|4|-1|-1|-1|157||3|1|FRLHT 1|North of ANET base, along the sea shore, in an Heritiera littoralis-Pongamia pinnata community, growing at a distance of � 20 m from the sea|22-03-1996|1085, 2007, 4357|'12°36'' N'|'92°39'' E'|sea level|tree|bark grey, young twigs brown|||sandy|dark green and glossy above|fruiting||woody, wrinkled, brown when ripe, 1-seeded|wrinkled|littoral
152|127|117|2|2|7|143|2|1|4||||158||3|4|AURO 4|North of ANET base, along the sea shore, in Heritiera littoralis-Pongamia pinnata community|22-03-1996|1055, 2198, 4198|'12°36'' N'|'92°39'' E'|sea level|epiphyte|short rootlets, all growing upwards and enveloping the plant so that the leaves emerge out of a mass of roots|growing on a Cerbera odollam, 10 m from high tide water line|frequent|||flowering, fruiting|fragrant|robust||littoral
153|127|117|2|2|7|4012|2|1|4|-1|-1||159||1|0|AURO 0|North of ANET base, along the sea shore, in Heritiera littoralis - Pongamia pinnata community|22-03-1996|1151|'12°36'' N'|'92°39'' E'|sea level|epiphyte|thick, succulent stem|growing on a dead branch of Heritiera littoralis|rare|||flowering|white, fragrant|||littoral
154|32|117|2|2|7|4609|2|1|4|-1|-1|-1|160||3|1|FRLHT 1|to the North of the ANET base, along the sea shore, in the Heritiera littoralis - Pongamia pinnata community; growing about 5 m from the high tide water line|22-03-1996|1035, 2008, 4352|'12°36'' N'|'92°39'' E'|sea level|tree|||||thin coriaceous, glossy above, nerves yellowish-green|fruiting||a pod, woody, dehiscing, 4-7 seeded|flat, brown, from almost orbicular to rectangular|littoral
155|99|117|4|12|7|3898|2|1|4||||161||3|5|AURO 5|from ANET base North to the sea,  then West along the sea shore up to the first creek; on the hillock, on the line marking the border of the Reserve Forest|22-03-1996|986, 4142, 4145|'12°36'' N'|'92°39'' E'|15 m|liana|||frequent|clayey||fruiting||globose, woody, size of tennis ball, yellow when ripe||moist deciduous
156|2|117|2|2|7|2628|2|1|4|-1|-1|-1|162||3|0||from ANET base North to the sea, then West along the sea shore up to the first creek; the plant is growing in this creek in an Acanthus community|22-03-1996|1038, 1950, 7854|'12° 36'' N'|'92° 39'' E'|sea level|shrub|stem herbaceous; bark greenish-yellow, smooth||abundant|marshy|decussate, polymorph, glossy green above with a broad yellowish line along the primary nerves and a recurved spine at each side at the insertion of the petiole|flowering, fruiting||unripe fruit glossy green, with persistent style||littoral
157|65|117|2|2|7|147|2|1|4|-1|-1|-1|163||3|0||from ANET base North to the sea, then West along the sea shore up to the first creek; the tree is growing just across the creek, on the border of the high tide water mark, in Heritiera littoralis-Pongamia pinnata community|22-03-1996|1036, 2039, 4408|'12°36'' N'|'92°39'' E'|sea level|tree|bark very dark, peeling off in thin narrow flakes; twigs brown||rare|sandy|chartaceous, tomentose along the nerves below|flowering|creamy white, tube urceolate|||littoral
158|301|117|2|2|7|3797|3|1|4|-1|-1|-1|164||3|2|AURO 2|from ANET base North to the sea, then  West along the sea shore up to the first creek; on the hill slope, along the line marking the border of the Reserve Forest|22-03-1996|1062, 2061, 4394|'12°36'' N'|'92°39'' E'|40 m|shrub|branchlets flattened, leaves at different intervals||occasional|in clayey soil|thin coriaceous, dull green above, rather shiny beneath|fruiting||compressed globose||Andaman tropical evergreen
159|223|117|2|2|7|20|3|1|4|-1|-1|-1|165||2|1|AURO 1|from ANET base North to the sea, then West along the sea shore up to the first creek; on the hill slope, along the line marking the border of the Reserve Forest|22-03-1996|1064, 1955|'12°36'' N'|'92°39'' E'|40 m|tree|slender tree, � 7 m high|||in clayey soil|up to 31 cm long|fruiting||globose, crimson when ripe||Andaman tropical evergreen
160|116|117|2|2|7|149|3|1|4|-1|-1||166||3|0|FRLHT 1|from the ANET base North to the sea, then West along the sea shore up to the first creek; on the hill slope, along the line marking the border of the Reserve Forest; tree about 15 m high|22-03-1996|1054, 2166, 4209|'12°36'' N'|'92°39'' E'|40 m||slender tree, forming stilt roots; bark dark and smooth||rare|clayey soil|coriaceous, dark green above, coppery beneath|fruiting||'size and shape of a small hen''s egg, 1-seeded'|aril blood red|Andaman tropical evergreen
161|116|117|2|2|7|150|3|1|4||||167||3|4|AURO 4|from ANET base North to the sea, then West along the sea shore up to the first creek;on the hill slope along the line marking the border of the Reserve Forest|22-03-1996|1063, 2167, 4212|'12°36'' N'|'92°39'' E'|35 m|tree|slender tree, � 12 m in height; bark dark, peeling off in thin flakes, cut red|||in clayey soil|dark green and shiny above, glaucous beneath|fruiting||ovoid, � 2 � cm long, with rusty tomentum and thick fragrant rind||Andaman tropical evergreen
162|49|117|4|12|7|3739|2|1|4|-1|-1||168||3|3|AURO 2 / FRLHT 1|North of ANET base, to the West along the coast, up the hillock along the border line of the Reserve Forestthe leafless tree is very conspicuous by its mass of fruits|22-03-1996|985, 2025, 4339|'12°36'' N'|'92°39'' E'|40 m|tree|||frequent|in clayey soil||leafless, fruiting||a 2-winged samara||Andaman moist deciduous
163|302|105|4|12|7|2966|3|1|4|-1|-1|-1|169||3|5|AURO 5|growing on a steep cliff at the West side of the island|23-03-1996|1065, 2101, 4129|'12°33'' N'|'92°38'' E'|sea level|tree|small tree, �5m in height||||thick coriaceous, dark green above , light beneath                                |Fruiting||compressed globose, tomentose, orange-yellow when ripe, soft, 2 seeded|embedded in pulp|Andaman moist deciduous
164|148|105|4|12|7|97|3|1|4||||170||3|4|AURO 4|growing on a steep cliff at the West side of the island|23-03-1996|1045, 2231, 4318|'12°33'' N'|'92°38'' E'|5 m|tree|about 4 m in height||occasional||chartaceous, glabrous|flowering, fruiting|white|disagreeable smell when ripe||Andaman moist deciduous
165|18|105|4|12|7|93|3|1|4||||171||3|3|AURO 3|growing on the west side and near the top of the ridge forming the island, running N-S and hardly 10 m wide at the top|23-03-1996|1047, 1978, 4496|'12°32''34'''' N'|'92°38''20'''' E'|7 m|treelet|slender tree, � 8 m in height||occassional||                                        |fruiting||a drupe|single|Andaman moist deciduous
166|137|105|4|12|7|4031|3|1|4|-1|-1||172||3|4|AURO 4|all over the island|23-03-1996|1046, 2207, 4237|'12°32''34'''' N'|'92°38''20'''' E'|7 m|straggler|straggling up to the top of the trees, internodes 27 to 30 cm in length||frequent||                                        |||||Andaman moist deciduous
167|14|105|4|12|7|105|3|1|4||||173||3|3|AURO 3|growing on the West side near the top of the ridge forming the island, running N-S and hardly 10 m wide at the top|23-03-1996|1068, 1971, 4290|'12°33'' N'|'92°38'' E'|8 m|shrub|a shrub about 4m high, bark grey||rare|in clayey soil|opposite, chartaceous, pale below, base attenuate, apex shortly accuminate|||||Andaman moist deciduous
168|14|105|4|12|7|2902|3|1|4|-1|-1|-1|174||3|1||on the West side of the island|23-03-1996|1172, 1980, 4499|'12°33'' N'|'92°38'' E'|8 m|climber|copious milky latex||frequent|loamy|thick, fleshy, yellowish green                           |||||Andaman moist deciduous
169|153|105|4|12|7|99|3|1|4|-1|-1||175||3|2|AURO 2|growing on the west side and near the top of the ridge forming the island, running N-S and hardly 10 m wide at the top|23-03-1996|1075, 2016, 4365|'12°33'' N'|'92°38'' E'|10 m|tree|tree with a straight bole, about 15 m in height, bark dark coloured, fissured lengthwise||rare||coriaceous, dark green and glossy above                    |||||Andaman moist deciduous
170|10|105|4|12|7|3564|3|1|4|-1|-1|-1|176||2|0||on the Western side of the island, growing near the top of the ridge forming the island, running N-W, and hardly 10 m wide at the very top|23-03-1996|1057, 1960|'12°33'' N'|'92°38'' E'|10 m|tree|small, low branched tree, � 5 m in height||frequent||                                        |||||Andaman moist deciduous
171|34|105|4|12|7|155|3|1|4|-1|-1|-1|177||3|3||all over the island|23-03-1996|1048, 2013, 4361,|'12°32''34'''' N'|'92°38''20'''' E'|10 m|straggler|inflorescence supra axillary, arranged in a line||frequent|in clayey soil|chartaceous, slightly pubescent above, stipules modified into recurved prickles|flowering|extra axillary, creamy white, gynophore 1.8 cm long, stamens many, filaments long, free, anthers extrose|||Andaman moist deciduous
172|115|105|4|12|7|86|3|1|4||||178||0|0||on the Northern side of the island|23-03-1996|0|'12°33'' N'|'92°38'' E'|20 m|tree|� 5m in height, fruiting stalk upto 63 cm long||frequent|in clayey soil|leafless|fruiting, leafless||fig                 ||Andaman moist deciduous
173|65|105|4|12|7|3793|3|1|4|-1|-1|-1|179||3|4|AURO 4|growing on top of the ridgethe ridge has a N-Sdirection and is generally not more than 10 m wide, with steep slopes on either side|23-03-1996|1058, 2040, 4410|'12°32''34'''' N'|'92°38''20'''' E'|10 m|treelet|dark coloured bark||occasional|in clayey soil|thin coriaceous, dark green above|fruiting||compressed globose, rusty tomentose, persistent calyx||Andaman moist deciduous
174|12|105|4|12|7|106|3|1|4|-1|-1|-1|180||2|0||at the Northern side of the island near the top of the ridge forming the island, running N-S and hardly 10 m wide at the top|23-03-1996|1067, 1963|'12°33'' N'|'92°38'' E'|10 m|straggler|bark dark, twigs brown, faintly fissured lengthwise||occasional||chartaceous, yellowish green above, pubescent along midnerve above|||||Andaman moist deciduous
175|110|105|4|12|7|61|3|1|4||||181||3|6|AURO 6|growing near the top of the ridge that is forming the island, running North-South and hardly 10 m wide at the very topvery young fruits at the time of collecting|23-03-1996|1050, 2128, 4161|'12°32''34'''' N'|'92°38''20'''' E'|20 m|tree|small tree with very crooked stem, about 6 m high, bark dark in colour, peeling off in irregular thin flakes, twigs light brown, inflorescence a terminal panicle||occasional||coriaceous, dark green above, up to 45 cm long, leaflets 4 to 10, sub-opposite to alternate, ovate to elliptic-oblong|flowering, fruiting|white, fragrant|||Andaman moist deciduous
176|99|105|4|12|7|3898|3|1|4||||182||3|2|AURO 2|growing on the north side and near the top of the ridge forming the island, running N-S and hardly 10 m wide at the top|23-03-1996|1102, 2110, 4144|'12°33'' N'|'92°38'' E'|10 m|liana|||frequent||thin coriaceous, dark green above|||||Andaman moist deciduous
177|115|105|4|12|7|56|3|1|4||||183||3|2|AURO 2|in the North of the island|23-03-1996|1203, 1921, 4219|'12°33'' N'|'92°38'' E'|8 m|treelet|tree � 12m in height, with a straight bole; twigs grey, smooth||occasional|loamy|coriaceous, rough to the touch beneath      |||||Andaman moist deciduous
178|2|105|4|12|7|2891|3|1|4|-1|-1||184||3|4|AURO 4|all over the island|23-03-1996|1044, 1948, 4641|'12°32''34'''' N'|'92°38''20'''' E'|10-20 m|herb|||frequent|in clayey soil|thin coriaceous, yellowish green above, with purplish patches below, the whole leaf turning purple progressively|flowering|pinkish-white|a dehiscing capsule||Andaman moist deciduous
179|113|105|4|12|7|2959|3|1|4|-1|-1||185||3|5|AURO 5|at the north side of the island|23-03-1996|1049, 2139, 4174|'12°32''34'''' N'|'92°38''20'''' E'|7 m|vine|stem round, almost fleshy, dark green, ribbed ; sap watery, turning slightly yellowish; inflorescence compound umbellate, axillary and cauliflorous||rare|clayey soil|petiole yellowish-green, curved at the apex, up to 15 cm long, leaves from peltate to deeply cordate, chartaceous, pale green, glabrous|flowering|light orange|||Andaman moist deciduous
180|18|105|2|2|7|157|3|1|4|-1|-1||186||3|0|FRLHT 1|growing on the border of a small creek, in the north of the island|23-03-1996|1086, 1976, 4491|'12°33'' N'|'92°38'' E'|sea level||straggler, flowering rachis axillary or extra-axillary, ending in a flagellum, rachis-cum-flagellum up to 3.82 m long; flagella leaf-opposite, up to 5.06 m long, with recurved spines at irregular intervals||||up to 2.13 m long; petiole stem clasping, with 2 rows of spines, one on each side of the rachis, on the same line as the leaflets, up to 2.50 cm long; the spines on the underside of the rachis start only after the 10 or so first laeflets; leaflets up to 47 cm long, unequidistantly arranged on the rachis, margin spiny, a few small thorns on the midrib below|||||Andaman moist deciduous
181|91|117|2|2|7|158|1|1|4|-1|-1|-1|187||3|4|AURO 4|along the road from the jetty in New Wandoor to the diving school, about 10 m from the sea shore|24-03-1996|1089, 2105, 4132|'12°36'' N'|'92°39'' E'|sea level|parasite||growing on a Sterculia villosa|frequent|||flowering, fruiting||a drupe with accrescent calyx||
182|71|117|2|2|7|159|4|1|4||||188||0|0|specimen discarded|along the road from the jetty in New Wandoor to the diving school, about 10 m from the sea shore: specimen discarded because of high contamination|24-03-1996|0|'12°36'' N'|'92°39'' E'|sea level|vine|||occasional|sandy||fruiting|||shiny red|road side
183|29|117|2|2|7|160|1|1|4|-1|-1|-1|189||3|0|AURO 1|along the road from the jetty in New Wandoor to the diving school|24-03-1996|1070, 2001, 4294|'12°36'' N'|'92°39'' E'|sea level|shrub|bark brown, fissured||rare||scabrid, dark green above, pale below|||||
184|149|117|2|2|7|1214|4|1|4|-1|-1|-1|190||3|0||in New Wandoor, on the right hand side of the road, at the jetty, almost opposite the ticket counter|25-03-1996|1094, 2217, 4302|'12°36'' N'|'92°39'' E'|5 m|tree|small tree, about 6 m in height||rare|||fruiting||||Road side
185|105|99|2|2|7|3907|3|1|4|-1|-1||191||3|4|AURO 4|on the East side of the island, growing on the high tide water mark, in Heritiera littoralis-Pongamia pinnata community; one tree, also on the high tide water mark, had a GBH of 2.34 m|25-03-1996|1079, 2122, 4155|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|tree about 6 m in height; bark greyish-white, with vertical cracks, peeling off in irregular flakes||frequent|in sandy soil|lamina up to 20 x 13 cm|fruiting||||littoral
186|32|99|4|12|7|163|3|1|4|-1|-1|-1|192||3|1||on the East side of the island, growing just outside the high tide water mark, in an Heritiera littoralis-Pongamia pinnata community; 2 more very small trees at 50 m distance;on the S-E side of the island is a group of 7 big trees in a half circle, probably planted there by settlers around 1950|25-03-1996|1205, 1894, 4358|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|young tree, GBH 63 cm, height � 7 m||Occasional|sandy||||||littoral
187|29|99|2|2|7|164|3|1|4||||193||3|3|AURO 3|on the East side of the island, growing right on the high tide mark, in  the Heritiera littoralis-Pongamia pinnata community|25-03-1996|1090, 2002, 4297|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|medium sized tree, � 6 m in height, GBH 1.18 m, bark greyish-white, with vertical cracks, peeling off in rectangular flakes||rare|sandy|thin coriaceous, pale green, nerves yellowish|fruiting||woody, globose, black||littoral
188|115|99|2|2|7|56|3|1|4||||194||3|5|AURO  5|on the East side of the island, growing 5 m from the high tide mark in the Heritiera littoralis-Pongamia pinnata community|25-03-1996|1095, 2160, 4220|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|tree, about 10 m in height, GBH 1.67 m||frequent|in sandy soil||||||littoral
189|18|99|2|2|7|93|3|1|4||||195||3|3|AURO 3|on the East side of the island, growing 10 m from the high tide mark in the Heritiera littoralis-Pongamia pinnata community|25-03-1996|1069, 1977, 4495|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|||frequent|||fruiting, flowers in bud||||littoral
190|18|99|2|2|7|157|3|1|4|-1|-1||196||3|0|FRLHT 1|on the East side of the island in the Heritiera littoralis-Pongamia pinnata community|25-03-1996|1113, 1976, 4493|'12°31''33'''' N'|'92°36''52'''' E'|||small straggling palm, GBH 4.8 cm, about 4 m high; young growth with whitish powder; sheats armed||occasional|loamy|to 1.80 m long, without whip like appendages, armed, leaflets to 27 cm|||||littoral
191|301|99|2|2|7|400|3|1|4|-1|-1|-1|197||3|4|AURO 3 / KEW I|on a rock at the water edge, on the North side of the island|25-03-1996|1083, 2063, 4403|'12°31''33'''' N'|'92°36''52'''' E'|3 m||a straggler, bark reddish brown||occasional||thin coriaceous, glaucous beneath, pale green above|fruiting||||littoral
192|65|99|2|2|7|3793|3|1|4||||198||3|4|AURO 4|the juice of the unripe fruits contains a strong colouring principle; growing on a rock at the water edge, on the North side of the island|25-03-1996|1077, 2041, 4413|'12°31''33'''' N'|'92°36''52'''' E'|2 m|tree|dark coloured bark||occasional||coriaceous, glossy dark green above, pale beneath|fruiting||compressed globose berry, rusty tomentose||littoral
193|118|99|2|2|7|2978|3|1|4|-1|-1||199||3|4|AURO 4|growing on rocks at the water edge, on the North side of the island|25-03-1996|1111, 2177, 4183|'12°31''33'''' N'|'92°36''52'''' E'|2 m|tree|||rare|rocky|coriaceous, a bit fleshy, pale green|fruiting||black, with red juice||littoral
194|115|99|2|2|7|83|3|1|4|-1|-1||200||3|3|AURO 3|on a rock at the water edge, on the North side of the island|25-03-1996|1103, 2161, 4235|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|young tree, about 3 m in height, many aerial roots forming on the trunk||||thick coriaceous, glabrous, pale green with yellowish veins|||||littoral
195|39|99|2|2|7|2947|3|1|4|-1|-1||201||3|2|AURO 2|growing on a rocky outcrop just inland of the high tide water mark in the Heritiera littoralis-Pongamia pinnata community; on the North side of the island|25-03-1996|1265, 1912, 4122|'12°31''33'''' N'|'92°36''52'''' E'|3 m|vine|bark grey; inflorescence axillary, solitary or a few in a cluster; distinct disc between fruit and pedicel|Ficus sp., Xylocarpus moluccensis|occasional|rocky|thick coriaceous, glossy on both sides|fruiting||drupe, red||littoral
196|101|117|2|2|7|168|5|1|4||||202||3|5|AURO 5|at the left hand side of the road from the jetty to the diving school, just past the dug-out harbour, at the end of a double line of coconut trees; restant of a totally destroyed Mangrove forest|26-03-1996|1100, 2244, 4271|'12°36'' N'|'92°39'' E'|sea level|tree|bark rough, cracked lenghtwise, cut yellowish-brown, pneumatophores conical, much thicker than those of Avicennia, woody; branchlets quadrangular||rare|marshy|thick coriaceous|||||littoral
197|110|99|2|2|7|3919|3|1|4||||203||3|5|AURO 5|growing on the high tide mark on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous forest; on the North side of the island|26-03-1996|1074, 2129, 4167|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|small tree, about 6 m in height, GBH 77 cm; bark dark, rough, cracked lenghtwise||Occasional|in sandy soil|coriaceous, glossy green above, midnerve yellowish-green, leaflets from 6 - 8|fruiting||depressed globose, 3 - 4 lobed, yellowish-green when ripe, exuding a yellow gum when cut||littoral
198|185|99|2|2|7|950|3|1|4|-1|-1|-1|204||3|4|AURO 4|growing just above the high tide mark, on the North side of the island, on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous forest|26-03-1996|1099, 2169, 4205|'12°31''33'''' N'|'92°36''52'''' E'|sea level|shrub|bark grey, smooth, cut reddish||occasional|loamy|coriaceous, rather fleshy|fruiting||a drupe, globose, black||littoral
199|71|99|2|2|7|3853|3|1|4|-1|-1|-1|205||3|6|AURO 6|growing on the high tide mark on the North side of the island, on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous|26-03-1996|1082, 2070, 4100|'12°31''33'''' N'|'92°36''52'''' E'|sea level|shrub|bark dark, with lenticels||frequent|sandy|thin coriaceous, light green with yellow patches|flowering, fruiting|white, fragrant|||littoral
200|148|99|2|2|7|169|3|1|4|-1|-1|-1|206||3|4|AURO 4|growing on the high tide mark, on the North side of the island, on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous forest|26-03-1996|1096, 2227, 4314|'12°31''33'''' N'|'92°36''52'''' E'||tree|small tree about 10 m in hight, grey bark rather smooth||occasional|loamy|coriaceous, glossy ggreen above, mid- and lateral nerves yellowish-green|flowering||a drupe, globose, whitish with purple lines||littoral
201|71|99|2|2|7|387|3|1|4|-1|-1||207||3|4|AURO 4|growing on rocks at the high tide mark, on the North side of the island, on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous forest|26-03-1996|1073, 2082, 4096|'12°31''33'''' N'|'92°36''52'''' E'|2 m|straggler|||occasional|rocky|coriaceous, mid-nerve yellowish-green, lamina rather shiny green with many yellow patches|flowering, fruiting|white, calyx red, standard reflexed and incurved with a yellow patch on the inside base|flat, winged on both sides, yellowish-green||littoral
202|148|99|2|2|7|109|3|1|4||||208||3|4|AURO 4|growing 5 m inland of the high tide mark, on the North side of the island, on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous forest|26-03-1996|1092, 2230, 4323|'12°31''33'''' N'|'92°36''52'''' E'|2 m|shrub|bark grey|||rocky|coriaceous, somewhat fleshy, light green, nerves and midrib yellowish-green                                   |flowers in bud|calyx and corolla 5-merous, corolla lobes valvate in bud|||littoral
203|153|99|2|2|7|99|3|1|4||||209||3|4|AURO 4|growing 5 m inland of the high tide water mark, on the West side of the island, on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous forest|26-03-1996|1080, 2239, 4265|'12°31''33'''' N'|'92°36''52'''' E'|3 m|tree|dark coloured bark, fissured lengthwise||frequent|sandy. loamy & rocky|clustered at the end of branchlets, thick coriaceous, glossy green above, pale below, midrib prominent, lateral nerves finely developed|||||littoral
204|69|99|2|2|7|171|3|1|4||||210||3|4|AURO 4|growing 2 m inland of the high tide mark, on the West side of the island, on the border of  Andaman Moist Deciduous forestsyn: Gelonium bifarium Roxb.|26-03-1996|1112, 2065, 4383|'12°31''33'''' N'|'92°36''52'''' E'|sea level|tree|||rare||glossy dark green, leathery|flowers in bud||||littoral
205|49|99|2|2|7|172|3|1|4||||211||3|3|AURO 3|growing just inland of the high tide mark, on the West side of the island, on the border of a mosaique of Andaman tropical dry evergreen and Andaman moist deciduous forest|26-03-1996|1093, 2024, 4336|'12°31''33'''' N'|'92°36''52'''' E'|sea level|liana|||Occasional||turning red before falling|flowering||||littoral
206|123|99|2|2|7|2114|3|1|4||||212||3|4|AURO 4|growing just inland of the high tide mark, on the West side of the island, on the border of a mosaique of Andaman tropical evergreen and Andaman moist deciduous forest|26-03-1996|1081, 2183, 4193|'12°31''33'''' N'|'92°36''52'''' E'|5 m|straggler|||rare|rocky|sub-coriaceous, yellowish-green|flowering, fruiting|white, fragrant|a drupe, cylindric, shiny black||littoral
207|29|117|4|12|7|160|4|1|4|-1|-1|-1|213||3|1||in New Wandoor, on the left hand side of the road from the forest house to the diving school, at the end of a double line of coconut trees; growing �15m away from the shore; the leaves are sometimes deeply serrate|26-03-1996|1091, 1896, 4293|'12°36'' N'|'92°39'' E'|3 m|shrub|||occasional|sandy|simple, serrate, scabrid above|flowering, fruiting|white|||road side
208|127|99|4|12|7|4015|3|1|4||||214||3|2|AURO 2|growing on the humus covering the rock|26-03-1996|1270, 1930, 4200|'12°31''33" N'|'92°36''52'''' E'|4m|herb|stem a pseudo bulb, greenish, new shoots and inflorescence developed from the existing old stem||occasional|rocky||flowering, fruiting|greenish, mildly fragrant|a capsule, five valved||littoral
209|65|99|4|12|7|147|3|1|4|-1|-1|-1|215||3|0||on the east side of the island|27-03-1996|1097, 1899, 4407|'12°31''33" N'|'92°36''52'''' E'|10m|tree|tree, � 15m , bark very dark||occasional|loamy|thin chartaceous, from 6.50 to 9.50 cm long|fruiting||a berry, globose, shiny, 3 cm in diameter, yellow when ripe||Andaman moist deciduous
210|302|99|4|12|7|2966|3|1|4|-1|-1|-1|216||3|3|AURO 3 / Chakrab. 1|confirmed by T. Chakraborty, 11.05.09|27-03-1996|1170, 1913, 4128|'12°31''33" N'|'92°36''52'''' E'|10m|tree|inflorescence cauliflorous||frequent|loamy|petiole about 1 cm long, thick, lamina thick coriaceous, dark green, 10- 25 cm long, base unequilateral, nerves 6-8 pairs, the upper half of the leaf distantly serrulate|fruiting||a berry, globose, pubescent, orange when ripe|2, like the halves of a pea, embedded in pulp|Andaman moist deciduous
211|301|99|4|12|7|586|3|1|4|-1|-1|-1|217||3|5|AURO 5||27-03-1996|1121, 1906, 4374|'12°31''33" N'|'92°36''52'''' E'|10 m|tree|bark grey||Occasional|loamy|coriaceous, 14- 18 cm long, dull green above, petiole 2 cm long, thickened at both ends|fruiting|inflorescence 3 flowers in axillary cymes|a capsule, dehiscing in 2 halves, 1.5 cm long, with a pointed tip and persistent style|usually 2 developed, in a shiny orange coat|Andaman moist deciduous
212|10|99|4|12|7|174|3|1|4||||218||2|0|AURO 0|growing on the border of a creek, cutting deep inland, between the mangroves and the beginning of the slope  of a hillock|27-03-1996|1271, 1882|'12°31''33" N'|'92°36''52'''' E'|sea level|tree|bark thick, smooth, cut pinkish-brown, sap watery||occasional|clayey||leafless, fruiting||a drupe, unripe|single|littoral
213|32|99|4|12|7|3726|3|1|4|-1|-1||219||3|0|FRLHT 2|growing on a rock in the sea, at the edge of a mangrove forest|27-03-1996|1122, 2009, 4356|'12°31''33" N'|'92°36''52'''' E'|sea level||a shrub, about 3 m high, bark greyish||rare|rocky|2 pairs of leaflets, glossy above, rusty pubescent below on young growth|fruiting||a pod, rusty brown, rough and hard||Mangrove
214|141|99|4|12|7|176|3|1|4|-1|-1|-1|220||3|4|AURO 4|growing on an almost barren rock in the sea; this species is commonly found along the sea coast or on the border of Mangrove forests|27-03-1996|1210, 1929, 4243|'12°31''33'''' N'|'92°36''52'''' E'|sea level|fern|the thick rhizome is covered with brown scales||frequent|rocky|female frond green, pinnatifid, the rachis covered by hairs                                        |flowering||||Mangrove
